review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
R3B0RN4S344ELE,4,37,40,N,Y
RFB1PPJ55X804,1,8,23,N,N
R1M9AAK5SI98MQ,1,7,31,N,N
R36AQDFQHW6RB6,5,139,147,N,N
R27FUD4QTMOLT6,5,116,121,N,N
R23DU3UFWU9BIL,3,505,521,N,Y
R17D17SDWFW0HF,5,24,27,N,Y
R2P5L94JZFW11K,3,14,32,N,Y
R3W2O7UAPC9M9N,1,19,23,N,N
R377A89U6Y660C,3,33,43,N,N
R27M0V1ICOPMEG,5,23,23,N,Y
R2HBP9JZPG09HU,5,22,24,N,Y
R21JIZOO5UX8YJ,4,28,29,N,Y
R3456DN2TGF82W,1,19,24,N,Y
RDK0QO29JROK5,5,41,49,N,Y
R7JAB4VYBQK7T,3,6,30,N,N
R1DOV85QWPLZKG,5,26,28,N,Y
R1KYYJHTIDHSPR,5,145,147,N,Y
RTY9UDWSBUBJD,5,27,28,N,Y
RE5DXXUZ53I93,5,0,20,N,N
R3GDM21TO0A5ZS,1,24,40,N,Y
RVCXHTVNSSSM2,5,30,31,N,Y
RTFWZL71ERTV3,5,17,23,N,N
RZUR651KJXBTY,4,395,417,N,Y
R1RP9FBKOMHM1C,4,32,38,N,Y
R136DUINDOWO3V,2,2,104,N,N
R3564TM8YSEODT,1,4,37,N,N
R2P3LGDFJBDUAJ,5,145,145,N,Y
R5CEVNH2LYUS5,1,11,54,N,N
R36OV5EMBSQFI4,1,4,148,N,Y
R1Y9URL0V39VVZ,5,50,52,N,Y
R271T246FNTZD,4,53,53,N,Y
R1SQ0SM01FEFZB,3,245,256,N,Y
R24IODPFQBGNWE,5,129,135,N,Y
R2JX3UGN04H50I,5,19,21,N,N
R10PIXMHRWC6M2,5,138,140,N,Y
R1KOCINI22KX6A,5,44,49,N,Y
R2E8ZFZFOSNRI5,3,26,29,N,Y
R3BXHA16I9RUHY,5,47,48,N,Y
R3ABTLI2TWP4YD,1,4,25,N,N
R1DXK05R3ZCJHK,1,47,56,N,N
R1AA8H5L7D8S8G,4,19,22,N,Y
R904N9SF4UETR,3,0,21,N,N
RL5255L69S96O,5,397,427,N,Y
R1QRS0ACGEFQWG,3,105,127,N,Y
R3JSBB06T6Y792,4,29,30,N,Y
R1839ZJPFN1MQ0,5,36,38,N,Y
R200BB626LOXFS,2,12,20,N,N
RK7OLX8AMY06Z,5,22,22,N,Y
R1EF3GNZZLH18I,1,42,48,N,N
R3DGMR373RXA59,3,103,109,N,Y
R3M8J0X4VGN4Q7,3,73,81,N,N
R1GCML8OBODC9G,1,35,36,N,Y
R3O6YZ0HGXIQE1,1,23,24,N,N
RDTTTCNQNPHDW,1,92,111,N,N
R16HLL6U5XMECT,4,62,64,N,N
R2MA6FZIHG4FES,3,18,21,N,N
R1PUWSQG8VEB0X,5,23,23,N,Y
RF0967TONXUQX,3,38,39,N,N
RLIWRZUUEBB8P,4,95,97,N,N
RA8DVHW1ZJFLQ,5,21,23,N,Y
RQO5TN6E1EFWZ,4,83,88,Y,N
RAW2Q4EGJ8P6L,1,21,21,N,Y
R2XFEYSF9BQ1WC,5,62,63,N,Y
R1J7G4UHFJL6TQ,5,54,58,N,Y
R2XNC9EFLGFFZF,3,5,32,N,N
R3EVLG1H97HKGE,1,27,30,N,N
RZ5GQRXJXC06J,5,44,51,N,Y
RB7C8G4BFLC32,3,33,34,N,N
R1GHR48NWMU8BQ,1,44,45,N,N
R3PLGBZLWL2SHY,4,20,21,N,Y
R6OPG15BT5EJF,1,29,37,N,Y
RJX8DCEIJVONR,2,16,21,N,Y
R3IVPXKV7Q2SGC,5,20,23,N,N
R30IODDDRX1L6O,2,2,36,N,N
RSKJKQ32GG71H,3,30,31,N,N
R2JXFPCE0OUD0Q,1,58,58,N,Y
R32BDRSV02BHZV,5,43,47,N,Y
R37DXPN84QIVTH,5,395,408,N,Y
R2DV9H0TP4HGO3,1,90,93,N,Y
RX5IA73K7EZE0,5,28,30,N,Y
R2BVUJT7M20YNL,1,175,213,N,N
R2VDC6WFL3ID84,3,20,27,N,Y
R9NSPFG099ET,2,20,23,N,Y
R219VTAKNZHO9B,5,30,34,N,Y
R3MW6PJX4VP3FZ,3,107,115,N,Y
R11Z3CPB1TLV36,1,36,36,N,Y
R11CZMCSGTO85S,5,22,22,N,Y
R13I51SM7T34CH,1,15,21,N,Y
RNB6QQIGFOEKS,5,17,20,N,Y
RBL5VW5CCAOP2,5,32,34,N,Y
R1RD6VIX2XTTY7,5,20,20,N,Y
R1FSK4J5AJ70UY,5,173,176,N,Y
R1O7P95USPU522,5,40,51,N,Y
R2ZTLRMOT1CR0V,3,46,46,N,Y
R3BX3H6HN9RZXS,5,34,40,N,Y
R2NBO3XN634BKP,3,0,30,N,Y
RZ1EDT0RPZEB1,5,19,22,N,Y
RF4C0GY1PES7H,1,5,52,N,N
RMPW3I69KR98Q,5,22,23,N,Y
R1MGQLGT08OBTK,5,21,24,N,N
R2ZV6E4W4Z9QIA,3,26,28,N,Y
R15ORBQD13FSJT,5,77,81,N,N
R36WCFMYXA1EQ1,1,22,30,N,Y
R1IRV33RMPBBMI,1,5,23,N,Y
RPFJD851WTVFE,5,31,34,N,Y
R19HDP38DGRKZ8,2,19,20,N,N
R17HLJCR17R4QZ,1,9,26,N,Y
R2WRXCLWOWDGI3,1,20,24,N,Y
R39QPX7ML8GO1U,1,102,131,N,N
R5YK2JEM8AKHK,3,40,43,Y,N
R2PHYK3QGUGR2M,4,65,68,N,N
R1WRSLSQFQFBSI,2,20,23,N,N
R9N00827BNU8Y,1,20,20,N,Y
R1T3B7YGPN1SU5,1,11,126,N,N
RO27VPFO4E7BH,1,5,84,N,N
R391Q8CXZVBYYE,5,114,116,N,Y
R3BCXRKMP1PS9I,4,57,63,N,Y
R1Q8BXWNB4QYDY,2,4,21,N,Y
R1G75L6O7KO84J,3,1,34,N,Y
R1YHFAPV0ZK4RM,2,14,21,N,Y
R2M1XB6W9NIK1O,1,21,24,N,Y
RP2YAQO44ZPYE,5,23,24,N,Y
R2ALO6UZBZAH9,5,76,80,N,Y
R20KT6Q5CWMYJA,2,41,44,N,Y
R22B6UP18RHMOP,1,7,22,N,Y
R2BETEOHRLX15M,3,12,36,N,N
R22WKVM88GCUHK,1,34,43,N,Y
R1DTMBW25A1JIO,1,4,45,N,Y
R2JG6VXJPYJU4X,3,20,26,N,N
R2BDM0WZ54P5GH,1,94,99,N,N
RB4ACVXHAOLSS,5,46,49,N,Y
R74SNJ6FPPWSU,5,45,47,Y,N
RDGX7YBWAE5UI,5,134,140,N,Y
RSN9FITH2YSN3,4,19,30,N,N
RFFW70F70ECKK,1,53,60,N,Y
R37AWTRXWG2QNO,4,24,25,N,Y
R1P3DSIWPLG2LM,4,25,25,N,N
R1AQGNLP5F4IO2,1,22,28,N,N
RCKNQ8EF1YBRP,5,29,32,N,Y
R1GXKUSRF702XK,1,21,22,N,Y
R3E2VMEJT00OFH,1,13,31,N,Y
RIGZATU1Q3797,1,17,24,N,Y
R13B4OVJUK3J7K,3,55,57,N,Y
R1DKVW93N7BXTV,1,20,28,N,N
R1C4EU6NTPWPB1,5,340,370,N,N
R1OHGOVJMZ9762,1,4,21,N,N
R3FVOTODIJDVO4,4,35,36,N,Y
R2NB5DTC4JGL7K,5,22,24,N,N
REFVW16FN4OEC,5,68,68,N,N
R1GN4WFJTYCMN7,5,50,54,N,Y
R2HV8A7HVD8PY7,4,69,71,N,Y
R2P41USQXA141C,5,38,38,N,Y
R2KYCKOE65MAL,1,18,24,N,N
RHQK2TYSH6G33,5,58,59,N,Y
R41BYXXXGGL3L,1,75,86,N,N
R2IGSR99BOHZYK,5,43,43,N,Y
R6Z0U70TM4CBZ,3,36,37,N,N
R23V5SINLEWOWN,5,30,32,N,Y
RN8JBHVVRLKY,2,6,22,N,N
R1FFIYO9TBPIEB,5,15,24,N,Y
RRJ9GQHDTRVIZ,5,314,319,N,N
R21BC3KB46IRBP,1,26,29,N,N
RYAC08JP8BDOO,5,31,33,N,Y
R1DR3DZULREM8K,5,28,28,N,N
RU6ERUMC3O0A9,1,52,56,N,N
R36I856WYJVWCT,2,19,20,N,Y
R1VX9NMPN15QLQ,1,32,33,N,Y
R29DK2SC2Y3XF6,4,21,22,N,Y
R2V7087F4BQOY7,1,138,160,N,Y
R2LALNUYQCSIIZ,5,38,41,N,N
R2346MGLTI3KE4,4,18,23,N,Y
R1WDV4HWAHJMOG,4,34,36,N,N
R38WR9ZYVQQDDN,4,26,35,N,Y
R3O1QM03X6SQD7,5,95,99,N,Y
R12PANEQUS58QE,3,21,25,N,Y
R2NW4O2PZ4K1M2,1,21,28,N,N
R37L9E0DHJ6AVI,5,115,117,N,Y
R8KC7QDSW8QXE,1,14,22,N,Y
R1SPKXOBPE7I76,1,51,65,N,Y
RUERCHLA5WMA1,4,31,32,N,Y
R2I2JUE6UANEOF,5,132,138,N,N
R3OBIOD79SDJQU,4,37,38,Y,N
R3VSYFY8E37RD9,5,30,30,N,Y
R3NFBIEX85IAN7,1,40,51,N,Y
REK0OMTSABHB6,1,17,21,N,N
R3VXHALJWMJUSV,5,81,82,N,Y
R2P7YBKRQ7H8GK,2,13,24,N,N
R1A6P1TV3LA1LY,1,49,74,N,N
RZE62FNGDJQQG,5,79,81,N,Y
R8AVN32M6ZU5T,1,24,34,N,N
R35JWAW3KO9BIB,5,34,37,N,N
R10MG3IHPNBVP4,5,21,22,N,Y
R3F3UWM77536X9,5,34,42,N,Y
R3HOLI99BUYQNO,4,31,32,N,N
R1O793KZCP2POJ,5,29,33,N,Y
RR6NDA7AEJJ3I,5,26,28,N,Y
R1B7IWD9NWNFMC,5,557,562,N,Y
R16QEUA92MA5P7,4,20,22,N,Y
RZAUNJMTA317Y,1,26,37,N,N
R2C7XP7TWYOJOY,5,194,215,N,N
RC9LL9BGALD04,4,48,48,N,Y
R2QRIZ1046BN9I,5,54,55,N,N
RRK3BM9SA3WYQ,3,177,210,Y,N
R14IMOCLBJ7FUW,1,18,20,N,N
R1FNYPH5PEZ19I,4,26,27,N,Y
R2GCYVV02VIX7T,1,10,21,N,Y
R1HFXFUO5E2TRW,5,34,36,N,Y
RUHFSW7WW4CNW,5,141,143,N,Y
R14QV6EZVW9G2X,5,21,21,N,Y
RM8ETC357C5M8,5,63,65,N,Y
R1O7Z9VCXVH8TQ,4,37,37,N,N
R3M9WWGUPUPA0T,2,19,21,N,Y
R384RZ8QU4HL6U,5,69,69,N,Y
R145LC9MHJVLUR,5,22,24,N,N
ROUTYNKR9K119,4,25,27,N,Y
R1S78LDVGF3XOH,4,97,112,N,N
R16X1HR9XEJ96Z,4,22,24,N,Y
R159F3HQKGGSM0,5,19,20,N,Y
R3IGH701ZIP1HQ,4,46,50,N,N
R2D4ML03H354HE,5,19,26,N,N
R1OUJV3ZIA94AN,1,30,36,N,Y
R2C4NXIYB1NS0G,5,42,45,N,N
RXERYFZI5CZGD,5,53,55,N,Y
R3LPSSWH0V0RJZ,3,52,60,N,Y
R2I3S4RGRLVURY,5,21,22,N,N
R2YY4WFO9X8DRD,1,23,23,N,N
RZW9QCAY61DAR,5,33,34,N,N
RTN53MM9AFFNK,1,31,34,N,N
R2C38RBLS66UJY,5,26,33,N,Y
R3LZC23NB1FOQ3,3,60,63,N,N
R1BZ8ZAWG5FIGH,3,18,20,N,Y
R3U7I43XNDJESV,5,43,46,N,Y
R3DC25BQJX3EHY,5,24,25,N,Y
R1FR2IIFZU33GQ,4,15,22,N,N
RQODOYLGJ4O24,3,53,57,N,N
R1OAOD3ED2U7MR,4,98,101,N,Y
R3M3WE4TDP3JVE,5,28,29,N,Y
R221C0YJNIWDSZ,3,15,20,N,Y
R2B8A97QZD8JXO,5,19,20,N,Y
R75AFVR329YK3,5,26,38,N,N
R38MPGB09VQFPT,5,23,23,N,Y
R2EMKQVPHUWV1F,4,22,23,N,Y
R1MS4E717HHU6T,1,47,55,N,Y
R3DI3OTGY54FNQ,3,11,29,N,N
R2G3KGV599ST0H,1,13,32,N,Y
R1SNNA490BYPUO,1,19,28,N,Y
R21BSKU8VONQOB,5,19,20,N,N
RSG43CPEYANJE,5,130,134,N,N
R1V65AUMQDFEXF,1,300,357,N,Y
R14GQSCGGGI4XF,2,29,30,N,Y
R14BN8L3U0J7GP,1,406,424,N,N
R29Z4NJOKLEZD2,5,68,68,N,Y
R3QY8VQ3MOMS59,4,26,26,N,Y
RCXOKEHSL3DOI,5,16,27,N,N
R15GDWBLSZ1MJB,3,37,39,N,Y
R1DL0ZLQJP1U8M,5,34,37,N,N
R3SX9KNK1VABLY,5,20,20,N,Y
RQOE6GW4OD2E3,5,96,102,N,Y
R1X6HNKMHQKATR,5,69,75,N,Y
RBP2VTX96RREN,4,106,109,N,N
R28UGI3M9JWD0P,4,44,45,N,Y
R2QPEDA6G13TWG,4,17,24,N,Y
RSP74L0ELGA4C,5,39,40,N,Y
RQTYZS0RVBXF9,2,48,52,N,N
RYQELRARAGECK,4,19,20,N,Y
R150W5HT486SL6,5,264,266,N,Y
R1CUZE64TEP6N4,5,42,42,N,Y
R1F7K6PTZE1NLU,1,17,20,N,N
R1XBJZFB3P1ZUN,5,43,47,N,Y
R18FWZVY261CN3,4,16,21,N,Y
R26MKJ2G0L72NK,2,25,25,N,N
RG1UHPOQ8Q1E,3,10,31,N,N
R104DJH83UVM82,2,160,172,N,N
R1X1IXLS6R1V8U,5,44,44,N,Y
R166S9K6Z3RGA9,5,25,32,N,N
R20ZWTRRXBOIR2,5,68,72,N,Y
R3036JJWM449X9,4,161,168,N,Y
RQCDFF81EBS3V,1,20,24,N,N
R1VDR3WOAQJNBJ,5,31,32,N,Y
R103X8Q1JS3ZJF,5,84,107,N,N
R2APZZ00TKMZ8U,4,25,25,N,Y
R2KN2A27E3BK42,4,29,32,N,Y
R42H0XBBNOUVR,2,15,128,N,Y
R1PPB0DHJBA6ZF,1,17,20,N,N
R2GIPMXJX9OPX5,1,16,21,N,N
R19ZBAOUKORXPO,1,8,32,N,N
R3BCHBBRNK8EFK,3,32,32,N,Y
R2Z8IWSJCDOI38,1,9,54,N,Y
R1LWLI7WZICXLX,5,39,40,N,N
R315SA0SWCL682,1,25,35,N,Y
R3KPH9O2ZWF73Z,5,68,69,N,Y
R2GQNYXU18LXCJ,2,93,118,N,Y
R1UAQK5WTY5SK2,1,2,56,N,Y
R2EUP53BNSEDPH,5,37,39,N,Y
RMPMC8C0YRADH,1,46,46,N,Y
R1T9G60QC6319I,1,12,21,N,N
R3B0YX8BXKG221,5,32,32,N,N
R3PI3VFXDUF8P,5,274,276,N,Y
R28YGIYISG9S9C,3,21,23,N,Y
R38HUX0ZCSG87D,4,30,30,N,Y
R3IHAX4G8SCKK5,1,18,21,N,Y
RRJJPIJM5657G,5,33,37,N,N
R34ETXMHPZYRCA,4,47,51,N,N
R3V17JZXR50OGL,5,43,44,N,Y
RYTP9K90L9NFB,1,15,20,N,Y
R3LAHFYSYBRMI3,4,115,122,N,N
R1QYU9Z4KX9ISC,1,22,22,N,N
R1DWQALZYA2XYS,5,20,20,N,Y
R2T49IAXO7F51O,3,23,28,N,N
R16RFXT223YQEJ,5,84,93,N,Y
R1874X0ISAUW9K,5,107,111,N,N
R31FYBM8F3C893,5,32,32,N,Y
R3UI392TBQNHYK,2,1,29,N,Y
R3LTIDB2A41D3W,1,57,60,N,Y
R2YQRL4XI1BOO,1,16,22,N,Y
R1QHLA55R4UOG3,5,47,50,N,N
R2LTH7IV7JCOYX,5,154,170,N,N
R25XSI0VO4PS9J,4,82,89,N,N
R2BHD94ZOJK1WY,5,20,26,N,N
R3N43SIEWRWOL,1,3,29,N,N
R1IPSD2RBE6RAW,4,37,37,N,Y
R2XKXY37K5PHUE,4,20,20,N,N
R36RG2B6VTQL2Y,5,90,94,N,N
R31ZPKNE11TR2O,5,22,23,N,Y
R2TONG12HYZL2C,5,183,191,N,Y
R1QH0OQUH2Z3HV,5,31,32,N,Y
R21KN7C7VT160F,1,3,26,N,Y
R38N28WPWWQYQ0,4,45,46,N,N
RHFP9XOWAT00O,3,12,44,N,N
R1ZZ1MDKHBOWEJ,4,32,32,N,Y
R287CHLGS0WF7V,1,10,21,N,Y
R2TEMZAUSB0QNX,5,22,26,N,Y
R1CGIMMD84FTHE,4,0,21,N,N
R1CGISWVTQKQ3T,5,20,21,N,Y
RL8ODNCYM8VG9,5,62,67,N,Y
R3NY4U1RY5ALAI,1,34,46,N,N
RRSPGGMYE6CBT,5,443,453,N,Y
RD3UYFU3SNCY7,4,61,73,N,Y
R2MSERE2HFVR4R,5,31,33,N,Y
R2GFWZ75Y8I435,1,38,53,N,Y
R2TD1OYPCFXBOG,5,21,25,N,Y
R3E6JYIWV78RIT,1,20,22,N,Y
R26J6YQSN0NPGR,1,3,30,N,Y
R1DWF94L0MTKJB,3,49,56,N,Y
RTO240HW62UR1,1,25,28,N,Y
RV5GO7KWMPVWJ,1,18,22,N,Y
R17J0NTL4DESPG,5,0,86,N,Y
R2BJ71XCHAGT8,1,38,42,N,N
RZS6Y01FU18XC,4,28,28,N,Y
R2CA6JDYVUJN11,2,34,35,N,N
R3AM88IPDG4709,5,38,39,N,Y
R2PQORJN78F2LL,5,29,29,N,Y
R109MHJ0QOP9SN,5,71,72,N,Y
R1OK1P1D0JQRFW,1,63,63,N,Y
R37Q7W5SRVY3QM,5,494,514,N,Y
R2MZGDXY7DXU5J,1,110,110,N,N
R2OQ9ZY8ATDKJD,4,30,32,N,Y
R2JS7AMDOVVLMP,5,104,108,N,Y
RWIA4UFYL8HTB,3,21,27,N,N
R23N49P12PKU4Z,5,80,85,N,N
R2MQDYNPRW6W6F,3,7,69,N,N
R2HCP66XOD4GXJ,1,34,38,N,Y
R17L67D8MSCI8J,5,48,51,N,Y
R1P6N7KE8XJV07,1,18,20,N,Y
R2XUUV3Q4GD814,1,0,31,N,Y
R15HVPH52DYFIK,5,25,27,N,Y
R26AQLCYFB57OH,2,70,76,N,Y
RFAAMVVPJVJBI,1,329,338,N,Y
R3UQ9P14LF3QOP,1,15,21,N,N
R1CVA7L8VR19W6,5,88,97,N,Y
RSAGI3F34NN9V,1,69,93,N,N
R362PO1OFTCT50,4,54,54,N,N
R17HFGIEKN234Q,1,83,103,N,Y
R2ZZZQT2V9YKEI,3,46,62,N,N
RJZ10177KS0MW,2,327,348,N,N
R3KD8Q1FV3UEKL,1,57,59,N,Y
R3VAMP8LBEPS34,1,6,39,N,Y
R1F5UOZYR20OUV,4,24,25,N,Y
R2I35K5QW31OSG,2,49,55,N,Y
R15B04WHH92DQN,1,22,26,N,N
R2LNSOHEA2K83O,5,400,411,N,N
R3O085P639YQMK,1,6,27,N,N
R2I2TQ7CB621W5,5,22,22,N,Y
R2IEGLELS2YWVQ,1,19,21,N,Y
RMGOAAXFACISV,3,0,20,N,N
RMJCSLZ7DG0LA,5,19,23,N,Y
R3G0Y1LPVRNEWL,5,14,22,N,Y
RLCLWI3EUSYQT,1,34,48,N,N
REVY8ZQR2XP6G,1,53,59,N,Y
R27BYXLGYAOIWC,1,24,30,N,Y
R1HT73MWOURKFQ,4,56,64,N,N
RNP1D346VTI42,3,26,28,N,N
R2LEG3OID5GT1A,1,65,71,N,N
R10CSJ7F0N841U,5,36,41,N,Y
RCHOTPCCZNGB1,1,24,26,N,N
R1VVM0VM2L2F67,1,8,25,N,N
R39I7AW8MODEJB,5,2028,2067,N,N
ROF5YMY2L3A31,3,21,22,N,Y
R1PHZMKQGQA452,5,46,46,N,Y
RD79NM3K26OG7,1,6,34,N,Y
R3JNCTRJ2SY4PV,1,10,21,N,N
R9A92T1PV9ZP3,5,19,21,N,N
R3B723Y9EAM6Y5,2,30,33,N,Y
R3PRFRCM0EOAJE,1,20,20,N,Y
R3M7KA3O2J9U8N,1,17,20,N,Y
RC3LHA1GBFRH7,3,16,21,N,Y
R398O5JVHM83BS,5,44,45,N,Y
R189LYC1Z9ANHY,2,24,38,N,N
R28W0B4R7ORM5Y,1,64,68,N,Y
RXBLJI9SH29U6,1,4,23,N,N
R3HR3669BH3LEX,5,20,21,N,Y
R3V92TXB0ET2YH,5,30,31,N,Y
RDV6UN3UESTJ7,1,3,20,N,N
R27C3936ZHNGGX,1,10,42,N,Y
RZQNMU1P1UZ1J,5,25,25,N,Y
R11X7MZ25C5SZ8,5,29,29,N,N
R3TJVVUV4MQUTL,1,56,64,N,N
R1L4CSVW3AKDTA,1,11,27,N,N
R2HYJOJCYGD18M,4,25,27,N,Y
R1T98RPRHD1XAO,3,6,20,N,N
R5YG6BP1QI2KR,4,49,49,N,Y
R21MPA38R7WQVO,3,40,44,N,N
R1OKH7UOV9KTE7,5,24,26,N,Y
R1D9ZL2G1D2YIC,1,31,38,N,N
R2Z2805N0SNGJ4,5,85,91,N,Y
R2S1P2F5QOAJBY,5,34,37,N,N
R2GK4D8CV7C853,4,58,94,N,N
R2WQFC6R9GQ6AU,4,214,230,N,Y
R22S6A4DGPC45J,3,16,26,N,Y
R27T7YNRJFL51N,1,84,86,N,Y
R3DWHDP1MYO60Y,1,19,21,N,Y
R2KLA5MB05N6DF,1,21,23,N,Y
R3LPCOQ69RXS0I,1,39,56,N,N
R1FWWZLJ6JSHT6,1,15,22,N,N
RSMKYY6F9EFLH,1,11,22,N,N
R9C6QQTKB6ILG,5,21,25,N,Y
R202HIOQKUQT71,1,17,29,N,Y
R3S6ASBZGD7WO0,1,20,24,N,Y
RVC95LDZW52J5,3,4,37,N,N
R2NGE6U1XA7QCA,1,4,28,N,Y
R3HOT71XJARUMU,4,20,20,N,Y
R1TA6NLQZM6B96,5,28,28,N,N
R1FTH5WF23JW0Z,1,35,42,N,Y
RP8W9RYN17FVW,5,25,25,N,Y
R2TQ26D1GIENF9,1,30,57,N,Y
RYJTBTGE896J,1,238,257,N,Y
R3CMUAID8TPT2R,5,21,21,N,Y
R2B9LIAQ0SM8CH,1,15,26,N,N
R2UJRH0DG4AVPN,5,1,22,N,N
R2GJBIUIZX3CTL,5,71,76,N,N
RHS71KQHA9Y7K,5,25,27,N,Y
R1NT4O5919ZW0S,1,2,23,N,Y
R1X1CY6R4SIPGP,5,108,110,N,Y
RO76L31ZB3K2V,4,37,39,N,N
R3D27E26CBPIVA,1,19,32,N,Y
R1FPGR4XSVB5LJ,4,37,37,N,N
RVCUNJWBXPAC3,1,8,20,N,Y
R1KHUO3J8BCBEW,5,26,26,N,N
R3BSVD6F7F58VZ,5,32,36,N,Y
RRWJ7XVO56RHW,1,7,28,N,N
R1X53KYZQH1DKI,5,52,57,N,Y
R4EMO0Y0XWEHF,4,30,34,Y,N
RT429RDX8KOIE,5,20,25,N,N
R2IUQFIM3SPX0,5,265,266,N,Y
R1KZOMFVULQ3NZ,4,294,313,N,N
R2UM8K4L93I3R0,1,148,164,N,Y
R28ZPJ8OH7T7JL,5,32,33,N,Y
R3SFQOBCF4IYTW,5,57,62,N,N
R3K8XYAQDBVG72,5,10,54,N,N
RWL156512HWB7,1,17,22,N,Y
R1S5B1YFI86O3K,5,556,569,N,Y
R2JGAR31FK0VN4,3,47,54,N,Y
R2FK40PSKMPES0,4,72,88,N,Y
R11W7YQQ0EHOV,1,8,28,N,N
R3IMENAV74QP3T,1,7,31,N,Y
R3JBVOYJZC8SW0,5,26,26,N,Y
R26BCSILY2YHD8,1,40,45,N,N
R2XU15OH1746ZT,5,25,26,N,Y
R27WOUZPF2FOJ5,2,49,58,N,N
R1I4YC53FNUZR2,3,29,30,N,Y
R36Q6084PF1HOK,1,97,144,N,Y
RV0LPL7KHV5ZD,1,21,21,N,Y
R36Q5F7VPVW46X,1,14,27,N,N
R153TJ3NP3HR2I,1,5,22,N,Y
R1LTQRZNJDPUGA,4,15,24,N,Y
R1O41NJ2GF4ZUI,4,31,31,N,N
R1K9RJSQCTTGHE,5,38,39,N,Y
R31446Z8LNBVFZ,5,132,136,N,Y
RGV8MMLOSVMBE,1,3,43,N,Y
RU0KGB8K6GQF7,5,39,43,N,N
R3T2P6LMP7SMRW,5,24,25,N,Y
R39NGRHFK8QQTB,3,8,45,N,Y
R117SLVW80FBNM,1,6,21,N,N
RXQ5BQGXD8NLY,5,18,24,N,Y
RIHLEC2YYKT7B,2,43,47,N,Y
R2L6N78BFW4UEL,1,7,23,N,N
R3DF3UL543DO25,5,21,23,N,Y
R1YFYQSKGCZ0EY,1,51,57,N,Y
R4RDTJJVXPRKC,1,24,27,N,N
R2WK80UREML65N,4,31,31,N,Y
R35RWN7UH7EXQV,1,6,25,N,Y
R23R5L5VHWLWJV,4,24,24,N,N
R1ZE9OVD2CL6M6,1,16,20,N,N
R20D0NMH2AN046,5,40,40,N,Y
RP8X8THSFJP0H,5,73,75,N,N
R11XBTQVER197C,1,39,49,N,Y
R39LK8LGM57CAS,2,16,21,N,Y
R1D0UGP7VFSGJG,5,113,123,N,N
R3RPGM7C5TCCBU,3,20,22,N,Y
RL08JBXZIZ2IR,4,91,97,N,Y
R2XBIDNNTO38H7,1,6,25,N,Y
R3TSXWAI06C819,5,24,26,N,Y
R14CX58SL9QDW9,5,19,24,N,N
RS6OQKE3JF8Q7,4,42,43,N,Y
R1BI98A3PDX0N2,5,20,20,N,N
R1TJQ2S9HCE862,4,54,56,N,Y
R2272XSO7YGYQ5,5,2,20,N,Y
R10KKABTWUUY3G,5,47,52,N,Y
R2KZRT527QLQ06,1,2,20,N,N
R8GWVCI10N8FJ,1,19,21,N,Y
R1FDVL9IB5DKIO,3,22,23,N,Y
R2JJYU5UYS904L,3,76,76,N,Y
R3OVHJ6YLOVBTE,3,12,22,N,N
R10OWRYVDR5ITJ,2,19,22,N,N
R3DG26WLQOU8MW,5,51,62,N,N
R202C5211HXOVY,4,63,64,N,Y
R3CDZI4BS6TZB5,5,46,50,N,Y
R9IAQKB1XWXP8,4,22,26,N,Y
R1LF7GKJ9TRYFA,2,83,104,N,Y
R1SNXGZE3TPMGQ,5,27,29,N,N
R1Y56I3L5XXHN2,5,93,99,N,Y
RRI3EB739Q491,4,19,23,N,N
R2WJ98ZFM3JA2O,4,41,43,N,N
R19ZQZVX2VVLYM,2,10,23,N,N
R2Q9AUCBD6CE8H,5,19,22,N,N
RHJYWQUTNEG5E,1,34,34,N,Y
R2PLLA5PCEEAHH,5,63,66,N,N
R3G5MQ6TS41U78,5,25,26,N,N
R2ANYKGREE2YRB,5,17,20,N,N
RQDAQ7OEXJJR8,1,36,43,N,Y
RS83XCR9N3U1P,2,6,59,N,N
R2G7ZGYJHUILPY,3,4,21,N,Y
RHS06F3M0YIVF,4,22,23,N,Y
R2DLDEF59TZ1UF,5,26,30,N,Y
R11J69GH5SYL9N,1,5,39,N,Y
R278469B7882YT,1,60,63,N,Y
R3M1OZ621KY5ZD,4,51,52,N,N
R194YMETW78JX0,1,19,22,N,Y
R1OBZK7VKRTNUF,3,103,107,N,Y
R3N2CTIV6KMVZX,5,33,35,N,Y
R2CU3CPHCEKW2E,3,21,25,N,Y
R3N514NW9PC392,5,29,36,N,Y
R1CG39LS2V4INC,3,88,94,N,N
R1YLMALVEHZN7L,4,69,69,N,Y
RROJL30R9X66J,3,26,35,N,N
R3PY728BKLXIXU,5,30,31,N,N
R9WPA06Q2OF7R,5,28,30,N,Y
R39XVS3DIF6NT9,1,9,22,N,Y
R3CLK30UAEPCSY,1,11,20,N,N
R3FY36OAVTNI0,5,29,29,N,Y
R29ZZ6CPWBI15H,5,23,24,N,Y
R1LXNZXRVC8RLQ,5,45,45,N,N
R3M1NYRT3TMUG5,5,20,22,N,N
R1BIAC4R6T4GZT,5,31,34,N,Y
R385F35WTN56O0,5,25,25,N,N
RBWM6PZFNXDMP,3,114,117,Y,N
R3NJRM24XTEE0,3,23,24,N,N
